country,country_code_2_digit,country_code_3_digit,population,reported_date,source,ICU_occupancy_count,hospital_occupancy_count
Slovenia,SI,SVN,2080908,2021-10-22,Country_Github,121,440
Slovenia,SI,SVN,2080908,2021-10-23,Country_Github,117,455
Slovenia,SI,SVN,2080908,2021-10-24,Country_Github,124,475
Slovenia,SI,SVN,2080908,2021-10-11,Country_Github,117,422
Slovenia,SI,SVN,2080908,2021-10-12,Country_Github,114,428
Slovenia,SI,SVN,2080908,2021-10-13,Country_Github,121,420
Slovenia,SI,SVN,2080908,2021-10-14,Country_Github,116,406
Slovenia,SI,SVN,2080908,2021-10-15,Country_Github,116,403
Slovenia,SI,SVN,2080908,2021-10-16,Country_Github,116,398
Slovenia,SI,SVN,2080908,2021-10-17,Country_Github,121,411
Slovenia,SI,SVN,2080908,2021-10-04,Country_Github,120,431
Slovenia,SI,SVN,2080908,2021-10-05,Country_Github,120,426
Slovenia,SI,SVN,2080908,2021-10-06,Country_Github,113,400
Slovenia,SI,SVN,2080908,2021-10-07,Country_Github,113,413
Slovenia,SI,SVN,2080908,2021-10-08,Country_Github,114,413
Slovenia,SI,SVN,2080908,2021-10-09,Country_Github,115,423
Slovenia,SI,SVN,2080908,2021-10-10,Country_Github,117,417
Slovenia,SI,SVN,2080908,2021-09-27,Country_Github,106,426
Slovenia,SI,SVN,2080908,2021-09-28,Country_Github,104,419
Slovenia,SI,SVN,2080908,2021-09-29,Country_Github,112,403
Slovenia,SI,SVN,2080908,2021-09-30,Country_Github,107,420
Slovenia,SI,SVN,2080908,2021-10-01,Country_Github,114,419
Slovenia,SI,SVN,2080908,2021-10-02,Country_Github,120,422
Slovenia,SI,SVN,2080908,2021-10-03,Country_Github,121,424
Slovenia,SI,SVN,2080908,2021-09-20,Country_Github,98,364
Slovenia,SI,SVN,2080908,2021-09-21,Country_Github,101,378
Slovenia,SI,SVN,2080908,2021-09-22,Country_Github,103,388
Slovenia,SI,SVN,2080908,2021-09-23,Country_Github,101,391
Slovenia,SI,SVN,2080908,2021-09-24,Country_Github,103,404
Slovenia,SI,SVN,2080908,2021-09-25,Country_Github,102,381
Slovenia,SI,SVN,2080908,2021-09-26,Country_Github,104,397
Slovenia,SI,SVN,2080908,2021-09-13,Country_Github,66,312
Slovenia,SI,SVN,2080908,2021-09-14,Country_Github,71,333
Slovenia,SI,SVN,2080908,2021-09-15,Country_Github,71,347
Slovenia,SI,SVN,2080908,2021-09-16,Country_Github,78,341
Slovenia,SI,SVN,2080908,2021-09-17,Country_Github,84,348
Slovenia,SI,SVN,2080908,2021-09-18,Country_Github,88,360
Slovenia,SI,SVN,2080908,2021-09-19,Country_Github,94,360
Slovenia,SI,SVN,2080908,2021-09-06,Country_Github,47,215
Slovenia,SI,SVN,2080908,2021-09-07,Country_Github,50,229
Slovenia,SI,SVN,2080908,2021-09-08,Country_Github,58,243
Slovenia,SI,SVN,2080908,2021-09-09,Country_Github,60,269
Slovenia,SI,SVN,2080908,2021-09-10,Country_Github,58,278
Slovenia,SI,SVN,2080908,2021-09-11,Country_Github,60,274
Slovenia,SI,SVN,2080908,2021-09-12,Country_Github,65,292
Slovenia,SI,SVN,2080908,2021-08-30,Country_Github,24,141
Slovenia,SI,SVN,2080908,2021-08-31,Country_Github,29,146
Slovenia,SI,SVN,2080908,2021-09-01,Country_Github,34,159
Slovenia,SI,SVN,2080908,2021-09-02,Country_Github,39,162
Slovenia,SI,SVN,2080908,2021-09-03,Country_Github,42,180
Slovenia,SI,SVN,2080908,2021-09-04,Country_Github,42,189
Slovenia,SI,SVN,2080908,2021-09-05,Country_Github,41,209
Slovenia,SI,SVN,2080908,2021-08-23,Country_Github,17,75
Slovenia,SI,SVN,2080908,2021-08-24,Country_Github,18,86
Slovenia,SI,SVN,2080908,2021-08-25,Country_Github,18,89
Slovenia,SI,SVN,2080908,2021-08-26,Country_Github,18,105
Slovenia,SI,SVN,2080908,2021-08-27,Country_Github,20,117
Slovenia,SI,SVN,2080908,2021-08-28,Country_Github,20,121
Slovenia,SI,SVN,2080908,2021-08-29,Country_Github,21,129
Slovenia,SI,SVN,2080908,2021-08-16,Country_Github,9,45
Slovenia,SI,SVN,2080908,2021-08-17,Country_Github,10,49
Slovenia,SI,SVN,2080908,2021-08-18,Country_Github,8,57
Slovenia,SI,SVN,2080908,2021-08-19,Country_Github,9,56
Slovenia,SI,SVN,2080908,2021-08-20,Country_Github,11,54
Slovenia,SI,SVN,2080908,2021-08-21,Country_Github,14,66
Slovenia,SI,SVN,2080908,2021-08-22,Country_Github,16,66
Slovenia,SI,SVN,2080908,2021-08-09,Country_Github,7,32
Slovenia,SI,SVN,2080908,2021-08-10,Country_Github,7,36
Slovenia,SI,SVN,2080908,2021-08-11,Country_Github,7,36
Slovenia,SI,SVN,2080908,2021-08-12,Country_Github,7,40
Slovenia,SI,SVN,2080908,2021-08-13,Country_Github,6,42
Slovenia,SI,SVN,2080908,2021-08-14,Country_Github,7,42
Slovenia,SI,SVN,2080908,2021-08-15,Country_Github,8,43
Slovenia,SI,SVN,2080908,2021-08-02,Country_Github,9,31
Slovenia,SI,SVN,2080908,2021-08-03,Country_Github,9,30
Slovenia,SI,SVN,2080908,2021-08-04,Country_Github,8,30
Slovenia,SI,SVN,2080908,2021-08-05,Country_Github,8,28
Slovenia,SI,SVN,2080908,2021-08-06,Country_Github,7,29
Slovenia,SI,SVN,2080908,2021-08-07,Country_Github,8,32
Slovenia,SI,SVN,2080908,2021-08-08,Country_Github,7,31
Slovenia,SI,SVN,2080908,2021-07-26,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-27,Country_Github,7,28
Slovenia,SI,SVN,2080908,2021-07-28,Country_Github,7,28
Slovenia,SI,SVN,2080908,2021-07-29,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-30,Country_Github,9,30
Slovenia,SI,SVN,2080908,2021-07-31,Country_Github,9,29
Slovenia,SI,SVN,2080908,2021-08-01,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-19,Country_Github,10,30
Slovenia,SI,SVN,2080908,2021-07-20,Country_Github,9,28
Slovenia,SI,SVN,2080908,2021-07-21,Country_Github,8,27
Slovenia,SI,SVN,2080908,2021-07-22,Country_Github,7,27
Slovenia,SI,SVN,2080908,2021-07-23,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-24,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-25,Country_Github,8,29
Slovenia,SI,SVN,2080908,2021-07-12,Country_Github,9,41
Slovenia,SI,SVN,2080908,2021-07-13,Country_Github,10,39
Slovenia,SI,SVN,2080908,2021-07-14,Country_Github,10,34
Slovenia,SI,SVN,2080908,2021-07-15,Country_Github,10,32
Slovenia,SI,SVN,2080908,2021-07-16,Country_Github,10,30
Slovenia,SI,SVN,2080908,2021-07-17,Country_Github,10,28
Slovenia,SI,SVN,2080908,2021-07-18,Country_Github,10,29
Slovenia,SI,SVN,2080908,2021-07-05,Country_Github,15,58
Slovenia,SI,SVN,2080908,2021-07-06,Country_Github,14,59
Slovenia,SI,SVN,2080908,2021-07-07,Country_Github,10,52
Slovenia,SI,SVN,2080908,2021-07-08,Country_Github,9,47
Slovenia,SI,SVN,2080908,2021-07-09,Country_Github,9,41
Slovenia,SI,SVN,2080908,2021-07-10,Country_Github,9,43
Slovenia,SI,SVN,2080908,2021-07-11,Country_Github,9,43
Slovenia,SI,SVN,2080908,2021-06-28,Country_Github,22,74
Slovenia,SI,SVN,2080908,2021-06-29,Country_Github,19,71
Slovenia,SI,SVN,2080908,2021-06-30,Country_Github,16,68
Slovenia,SI,SVN,2080908,2021-07-01,Country_Github,15,66
Slovenia,SI,SVN,2080908,2021-07-02,Country_Github,15,64
Slovenia,SI,SVN,2080908,2021-07-03,Country_Github,15,61
Slovenia,SI,SVN,2080908,2021-07-04,Country_Github,16,60
Slovenia,SI,SVN,2080908,2021-06-21,Country_Github,35,105
Slovenia,SI,SVN,2080908,2021-06-22,Country_Github,33,92
Slovenia,SI,SVN,2080908,2021-06-23,Country_Github,29,83
Slovenia,SI,SVN,2080908,2021-06-24,Country_Github,28,80
Slovenia,SI,SVN,2080908,2021-06-25,Country_Github,26,74
Slovenia,SI,SVN,2080908,2021-06-26,Country_Github,23,74
Slovenia,SI,SVN,2080908,2021-06-27,Country_Github,22,75
Slovenia,SI,SVN,2080908,2021-06-14,Country_Github,42,134
Slovenia,SI,SVN,2080908,2021-06-15,Country_Github,40,122
Slovenia,SI,SVN,2080908,2021-06-16,Country_Github,38,121
Slovenia,SI,SVN,2080908,2021-06-17,Country_Github,37,112
Slovenia,SI,SVN,2080908,2021-06-18,Country_Github,39,109
Slovenia,SI,SVN,2080908,2021-06-19,Country_Github,37,101
Slovenia,SI,SVN,2080908,2021-06-20,Country_Github,37,102
Slovenia,SI,SVN,2080908,2021-06-07,Country_Github,51,203
Slovenia,SI,SVN,2080908,2021-06-08,Country_Github,51,195
Slovenia,SI,SVN,2080908,2021-06-09,Country_Github,47,188
Slovenia,SI,SVN,2080908,2021-06-10,Country_Github,48,172
Slovenia,SI,SVN,2080908,2021-06-11,Country_Github,46,165
Slovenia,SI,SVN,2080908,2021-06-12,Country_Github,42,138
Slovenia,SI,SVN,2080908,2021-06-13,Country_Github,44,135
Slovenia,SI,SVN,2080908,2021-05-31,Country_Github,73,245
Slovenia,SI,SVN,2080908,2021-06-01,Country_Github,68,227
Slovenia,SI,SVN,2080908,2021-06-02,Country_Github,63,214
Slovenia,SI,SVN,2080908,2021-06-03,Country_Github,62,213
Slovenia,SI,SVN,2080908,2021-06-04,Country_Github,61,205
Slovenia,SI,SVN,2080908,2021-06-05,Country_Github,53,201
Slovenia,SI,SVN,2080908,2021-06-06,Country_Github,49,198
Slovenia,SI,SVN,2080908,2021-05-24,Country_Github,96,316
Slovenia,SI,SVN,2080908,2021-05-25,Country_Github,92,295
Slovenia,SI,SVN,2080908,2021-05-26,Country_Github,85,277
Slovenia,SI,SVN,2080908,2021-05-27,Country_Github,80,265
Slovenia,SI,SVN,2080908,2021-05-28,Country_Github,79,252
Slovenia,SI,SVN,2080908,2021-05-29,Country_Github,76,233
Slovenia,SI,SVN,2080908,2021-05-30,Country_Github,77,242
Slovenia,SI,SVN,2080908,2021-05-17,Country_Github,122,407
Slovenia,SI,SVN,2080908,2021-05-18,Country_Github,113,383
Slovenia,SI,SVN,2080908,2021-05-19,Country_Github,111,368
Slovenia,SI,SVN,2080908,2021-05-20,Country_Github,111,362
Slovenia,SI,SVN,2080908,2021-05-21,Country_Github,106,348
Slovenia,SI,SVN,2080908,2021-05-22,Country_Github,98,319
Slovenia,SI,SVN,2080908,2021-05-23,Country_Github,99,306
Slovenia,SI,SVN,2080908,2021-05-10,Country_Github,132,509
Slovenia,SI,SVN,2080908,2021-05-11,Country_Github,131,477
Slovenia,SI,SVN,2080908,2021-05-12,Country_Github,127,463
Slovenia,SI,SVN,2080908,2021-05-13,Country_Github,123,450
Slovenia,SI,SVN,2080908,2021-05-14,Country_Github,124,443
Slovenia,SI,SVN,2080908,2021-05-15,Country_Github,121,421
Slovenia,SI,SVN,2080908,2021-05-16,Country_Github,120,408
Slovenia,SI,SVN,2080908,2021-05-03,Country_Github,148,608
Slovenia,SI,SVN,2080908,2021-05-04,Country_Github,143,584
Slovenia,SI,SVN,2080908,2021-05-05,Country_Github,140,560
Slovenia,SI,SVN,2080908,2021-05-06,Country_Github,140,551
Slovenia,SI,SVN,2080908,2021-05-07,Country_Github,141,538
Slovenia,SI,SVN,2080908,2021-05-08,Country_Github,127,503
Slovenia,SI,SVN,2080908,2021-05-09,Country_Github,129,499
Slovenia,SI,SVN,2080908,2021-04-26,Country_Github,156,643
Slovenia,SI,SVN,2080908,2021-04-27,Country_Github,160,649
Slovenia,SI,SVN,2080908,2021-04-28,Country_Github,154,621
Slovenia,SI,SVN,2080908,2021-04-29,Country_Github,153,636
Slovenia,SI,SVN,2080908,2021-04-30,Country_Github,152,626
Slovenia,SI,SVN,2080908,2021-05-01,Country_Github,152,616
Slovenia,SI,SVN,2080908,2021-05-02,Country_Github,151,605
Slovenia,SI,SVN,2080908,2021-04-19,Country_Github,155,652
Slovenia,SI,SVN,2080908,2021-04-20,Country_Github,156,649
Slovenia,SI,SVN,2080908,2021-04-21,Country_Github,153,631
Slovenia,SI,SVN,2080908,2021-04-22,Country_Github,154,620
Slovenia,SI,SVN,2080908,2021-04-23,Country_Github,157,629
Slovenia,SI,SVN,2080908,2021-04-24,Country_Github,159,618
Slovenia,SI,SVN,2080908,2021-04-25,Country_Github,156,630
Slovenia,SI,SVN,2080908,2021-04-12,Country_Github,141,636
Slovenia,SI,SVN,2080908,2021-04-13,Country_Github,145,617
Slovenia,SI,SVN,2080908,2021-04-14,Country_Github,153,622
Slovenia,SI,SVN,2080908,2021-04-15,Country_Github,149,624
Slovenia,SI,SVN,2080908,2021-04-16,Country_Github,152,639
Slovenia,SI,SVN,2080908,2021-04-17,Country_Github,150,629
Slovenia,SI,SVN,2080908,2021-04-18,Country_Github,152,631
Slovenia,SI,SVN,2080908,2021-04-05,Country_Github,126,556
Slovenia,SI,SVN,2080908,2021-04-06,Country_Github,133,573
Slovenia,SI,SVN,2080908,2021-04-07,Country_Github,131,581
Slovenia,SI,SVN,2080908,2021-04-08,Country_Github,129,599
Slovenia,SI,SVN,2080908,2021-04-09,Country_Github,138,618
Slovenia,SI,SVN,2080908,2021-04-10,Country_Github,140,605
Slovenia,SI,SVN,2080908,2021-04-11,Country_Github,139,615
Slovenia,SI,SVN,2080908,2021-03-29,Country_Github,110,526
Slovenia,SI,SVN,2080908,2021-03-30,Country_Github,102,515
Slovenia,SI,SVN,2080908,2021-03-31,Country_Github,108,500
Slovenia,SI,SVN,2080908,2021-04-01,Country_Github,106,518
Slovenia,SI,SVN,2080908,2021-04-02,Country_Github,116,515
Slovenia,SI,SVN,2080908,2021-04-03,Country_Github,123,531
Slovenia,SI,SVN,2080908,2021-04-04,Country_Github,123,534
Slovenia,SI,SVN,2080908,2021-03-22,Country_Github,96,494
Slovenia,SI,SVN,2080908,2021-03-23,Country_Github,97,507
Slovenia,SI,SVN,2080908,2021-03-24,Country_Github,98,500
Slovenia,SI,SVN,2080908,2021-03-25,Country_Github,106,501
Slovenia,SI,SVN,2080908,2021-03-26,Country_Github,106,500
Slovenia,SI,SVN,2080908,2021-03-27,Country_Github,104,497
Slovenia,SI,SVN,2080908,2021-03-28,Country_Github,104,499
Slovenia,SI,SVN,2080908,2021-03-15,Country_Github,87,463
Slovenia,SI,SVN,2080908,2021-03-16,Country_Github,84,451
Slovenia,SI,SVN,2080908,2021-03-17,Country_Github,83,444
Slovenia,SI,SVN,2080908,2021-03-18,Country_Github,85,462
Slovenia,SI,SVN,2080908,2021-03-19,Country_Github,88,485
Slovenia,SI,SVN,2080908,2021-03-20,Country_Github,88,458
Slovenia,SI,SVN,2080908,2021-03-21,Country_Github,93,473
Slovenia,SI,SVN,2080908,2021-03-08,Country_Github,91,527
Slovenia,SI,SVN,2080908,2021-03-09,Country_Github,90,506
Slovenia,SI,SVN,2080908,2021-03-10,Country_Github,91,485
Slovenia,SI,SVN,2080908,2021-03-11,Country_Github,89,453
Slovenia,SI,SVN,2080908,2021-03-12,Country_Github,83,437
Slovenia,SI,SVN,2080908,2021-03-13,Country_Github,84,431
Slovenia,SI,SVN,2080908,2021-03-14,Country_Github,83,438
Slovenia,SI,SVN,2080908,2021-03-01,Country_Github,91,543
Slovenia,SI,SVN,2080908,2021-03-02,Country_Github,85,528
Slovenia,SI,SVN,2080908,2021-03-03,Country_Github,82,516
Slovenia,SI,SVN,2080908,2021-03-04,Country_Github,85,511
Slovenia,SI,SVN,2080908,2021-03-05,Country_Github,84,521
Slovenia,SI,SVN,2080908,2021-03-06,Country_Github,88,498
Slovenia,SI,SVN,2080908,2021-03-07,Country_Github,88,510
Slovenia,SI,SVN,2080908,2021-02-22,Country_Github,104,584
Slovenia,SI,SVN,2080908,2021-02-23,Country_Github,107,567
Slovenia,SI,SVN,2080908,2021-02-24,Country_Github,104,546
Slovenia,SI,SVN,2080908,2021-02-25,Country_Github,103,546
Slovenia,SI,SVN,2080908,2021-02-26,Country_Github,93,529
Slovenia,SI,SVN,2080908,2021-02-27,Country_Github,95,513
Slovenia,SI,SVN,2080908,2021-02-28,Country_Github,93,529
Slovenia,SI,SVN,2080908,2021-02-15,Country_Github,134,738
Slovenia,SI,SVN,2080908,2021-02-16,Country_Github,126,691
Slovenia,SI,SVN,2080908,2021-02-17,Country_Github,127,648
Slovenia,SI,SVN,2080908,2021-02-18,Country_Github,116,619
Slovenia,SI,SVN,2080908,2021-02-19,Country_Github,115,623
Slovenia,SI,SVN,2080908,2021-02-20,Country_Github,109,579
Slovenia,SI,SVN,2080908,2021-02-21,Country_Github,103,566
Slovenia,SI,SVN,2080908,2021-02-08,Country_Github,160,946
Slovenia,SI,SVN,2080908,2021-02-09,Country_Github,159,945
Slovenia,SI,SVN,2080908,2021-02-10,Country_Github,156,864
Slovenia,SI,SVN,2080908,2021-02-11,Country_Github,155,828
Slovenia,SI,SVN,2080908,2021-02-12,Country_Github,153,789
Slovenia,SI,SVN,2080908,2021-02-13,Country_Github,146,738
Slovenia,SI,SVN,2080908,2021-02-14,Country_Github,137,740
Slovenia,SI,SVN,2080908,2021-02-01,Country_Github,171,1066
Slovenia,SI,SVN,2080908,2021-02-02,Country_Github,168,1032
Slovenia,SI,SVN,2080908,2021-02-03,Country_Github,163,1012
Slovenia,SI,SVN,2080908,2021-02-04,Country_Github,165,989
Slovenia,SI,SVN,2080908,2021-02-05,Country_Github,161,988
Slovenia,SI,SVN,2080908,2021-02-06,Country_Github,156,926
Slovenia,SI,SVN,2080908,2021-02-07,Country_Github,157,931
Slovenia,SI,SVN,2080908,2021-01-25,Country_Github,188,1173
Slovenia,SI,SVN,2080908,2021-01-26,Country_Github,181,1157
Slovenia,SI,SVN,2080908,2021-01-27,Country_Github,168,1144
Slovenia,SI,SVN,2080908,2021-01-28,Country_Github,169,1106
Slovenia,SI,SVN,2080908,2021-01-29,Country_Github,168,1082
Slovenia,SI,SVN,2080908,2021-01-30,Country_Github,161,1047
Slovenia,SI,SVN,2080908,2021-01-31,Country_Github,165,1053
Slovenia,SI,SVN,2080908,2021-01-18,Country_Github,180,1237
Slovenia,SI,SVN,2080908,2021-01-19,Country_Github,184,1200
Slovenia,SI,SVN,2080908,2021-01-20,Country_Github,178,1178
Slovenia,SI,SVN,2080908,2021-01-21,Country_Github,181,1159
Slovenia,SI,SVN,2080908,2021-01-22,Country_Github,183,1140
Slovenia,SI,SVN,2080908,2021-01-23,Country_Github,185,1129
Slovenia,SI,SVN,2080908,2021-01-24,Country_Github,184,1149
Slovenia,SI,SVN,2080908,2021-01-11,Country_Github,197,1205
Slovenia,SI,SVN,2080908,2021-01-12,Country_Github,189,1202
Slovenia,SI,SVN,2080908,2021-01-13,Country_Github,201,1244
Slovenia,SI,SVN,2080908,2021-01-14,Country_Github,196,1266
Slovenia,SI,SVN,2080908,2021-01-15,Country_Github,194,1266
Slovenia,SI,SVN,2080908,2021-01-16,Country_Github,189,1224
Slovenia,SI,SVN,2080908,2021-01-17,Country_Github,187,1220
Slovenia,SI,SVN,2080908,2021-01-04,Country_Github,191,1209
Slovenia,SI,SVN,2080908,2021-01-05,Country_Github,184,1193
Slovenia,SI,SVN,2080908,2021-01-06,Country_Github,187,1177
Slovenia,SI,SVN,2080908,2021-01-07,Country_Github,187,1169
Slovenia,SI,SVN,2080908,2021-01-08,Country_Github,188,1160
Slovenia,SI,SVN,2080908,2021-01-09,Country_Github,189,1143
Slovenia,SI,SVN,2080908,2021-01-10,Country_Github,200,1192
Slovenia,SI,SVN,2080908,2020-12-28,Country_Github,203,1221
Slovenia,SI,SVN,2080908,2020-12-29,Country_Github,201,1170
Slovenia,SI,SVN,2080908,2020-12-30,Country_Github,205,1172
Slovenia,SI,SVN,2080908,2020-12-31,Country_Github,191,1174
Slovenia,SI,SVN,2080908,2021-01-01,Country_Github,184,1110
Slovenia,SI,SVN,2080908,2021-01-02,Country_Github,184,1111
Slovenia,SI,SVN,2080908,2021-01-03,Country_Github,186,1173
Slovenia,SI,SVN,2080908,2020-12-21,Country_Github,206,1271
Slovenia,SI,SVN,2080908,2020-12-22,Country_Github,207,1261
Slovenia,SI,SVN,2080908,2020-12-23,Country_Github,205,1226
Slovenia,SI,SVN,2080908,2020-12-24,Country_Github,208,1189
Slovenia,SI,SVN,2080908,2020-12-25,Country_Github,200,1142
Slovenia,SI,SVN,2080908,2020-12-26,Country_Github,207,1165
Slovenia,SI,SVN,2080908,2020-12-27,Country_Github,205,1179
Slovenia,SI,SVN,2080908,2020-12-14,Country_Github,205,1320
Slovenia,SI,SVN,2080908,2020-12-15,Country_Github,201,1284
Slovenia,SI,SVN,2080908,2020-12-16,Country_Github,204,1251
Slovenia,SI,SVN,2080908,2020-12-17,Country_Github,202,1229
Slovenia,SI,SVN,2080908,2020-12-18,Country_Github,204,1212
Slovenia,SI,SVN,2080908,2020-12-19,Country_Github,200,1199
Slovenia,SI,SVN,2080908,2020-12-20,Country_Github,199,1214
Slovenia,SI,SVN,2080908,2020-12-07,Country_Github,191,1301
Slovenia,SI,SVN,2080908,2020-12-08,Country_Github,189,1304
Slovenia,SI,SVN,2080908,2020-12-09,Country_Github,196,1282
Slovenia,SI,SVN,2080908,2020-12-10,Country_Github,187,1258
Slovenia,SI,SVN,2080908,2020-12-11,Country_Github,193,1268
Slovenia,SI,SVN,2080908,2020-12-12,Country_Github,189,1276
Slovenia,SI,SVN,2080908,2020-12-13,Country_Github,197,1315
Slovenia,SI,SVN,2080908,2020-11-30,Country_Github,201,1298
Slovenia,SI,SVN,2080908,2020-12-01,Country_Github,208,1299
Slovenia,SI,SVN,2080908,2020-12-02,Country_Github,197,1285
Slovenia,SI,SVN,2080908,2020-12-03,Country_Github,195,1289
Slovenia,SI,SVN,2080908,2020-12-04,Country_Github,197,1284
Slovenia,SI,SVN,2080908,2020-12-05,Country_Github,191,1272
Slovenia,SI,SVN,2080908,2020-12-06,Country_Github,194,1302
Slovenia,SI,SVN,2080908,2020-11-23,Country_Github,201,1292
Slovenia,SI,SVN,2080908,2020-11-24,Country_Github,202,1299
Slovenia,SI,SVN,2080908,2020-11-25,Country_Github,199,1297
Slovenia,SI,SVN,2080908,2020-11-26,Country_Github,206,1302
Slovenia,SI,SVN,2080908,2020-11-27,Country_Github,195,1324
Slovenia,SI,SVN,2080908,2020-11-28,Country_Github,187,1257
Slovenia,SI,SVN,2080908,2020-11-29,Country_Github,192,1278
Slovenia,SI,SVN,2080908,2020-11-16,Country_Github,205,1264
Slovenia,SI,SVN,2080908,2020-11-17,Country_Github,206,1275
Slovenia,SI,SVN,2080908,2020-11-18,Country_Github,207,1280
Slovenia,SI,SVN,2080908,2020-11-19,Country_Github,197,1238
Slovenia,SI,SVN,2080908,2020-11-20,Country_Github,195,1254
Slovenia,SI,SVN,2080908,2020-11-21,Country_Github,193,1219
Slovenia,SI,SVN,2080908,2020-11-22,Country_Github,195,1244
Slovenia,SI,SVN,2080908,2020-11-09,Country_Github,189,1143
Slovenia,SI,SVN,2080908,2020-11-10,Country_Github,193,1171
Slovenia,SI,SVN,2080908,2020-11-11,Country_Github,198,1192
Slovenia,SI,SVN,2080908,2020-11-12,Country_Github,193,1210
Slovenia,SI,SVN,2080908,2020-11-13,Country_Github,200,1199
Slovenia,SI,SVN,2080908,2020-11-14,Country_Github,201,1224
Slovenia,SI,SVN,2080908,2020-11-15,Country_Github,198,1261
Slovenia,SI,SVN,2080908,2020-11-02,Country_Github,140,868
Slovenia,SI,SVN,2080908,2020-11-03,Country_Github,146,925
Slovenia,SI,SVN,2080908,2020-11-04,Country_Github,155,979
Slovenia,SI,SVN,2080908,2020-11-05,Country_Github,165,1023
Slovenia,SI,SVN,2080908,2020-11-06,Country_Github,165,1069
Slovenia,SI,SVN,2080908,2020-11-07,Country_Github,174,1084
Slovenia,SI,SVN,2080908,2020-11-08,Country_Github,175,1125
Slovenia,SI,SVN,2080908,2020-10-26,Country_Github,82,523
Slovenia,SI,SVN,2080908,2020-10-27,Country_Github,88,560
Slovenia,SI,SVN,2080908,2020-10-28,Country_Github,102,612
Slovenia,SI,SVN,2080908,2020-10-29,Country_Github,114,660
Slovenia,SI,SVN,2080908,2020-10-30,Country_Github,123,703
Slovenia,SI,SVN,2080908,2020-10-31,Country_Github,123,779
Slovenia,SI,SVN,2080908,2020-11-01,Country_Github,131,821
Slovenia,SI,SVN,2080908,2020-10-19,Country_Github,56,291
Slovenia,SI,SVN,2080908,2020-10-20,Country_Github,55,313
Slovenia,SI,SVN,2080908,2020-10-21,Country_Github,55,333
Slovenia,SI,SVN,2080908,2020-10-22,Country_Github,62,356
Slovenia,SI,SVN,2080908,2020-10-23,Country_Github,65,394
Slovenia,SI,SVN,2080908,2020-10-24,Country_Github,66,449
Slovenia,SI,SVN,2080908,2020-10-25,Country_Github,73,508
Slovenia,SI,SVN,2080908,2020-10-12,Country_Github,26,172
Slovenia,SI,SVN,2080908,2020-10-13,Country_Github,31,180
Slovenia,SI,SVN,2080908,2020-10-14,Country_Github,35,210
Slovenia,SI,SVN,2080908,2020-10-15,Country_Github,40,222
Slovenia,SI,SVN,2080908,2020-10-16,Country_Github,43,240
Slovenia,SI,SVN,2080908,2020-10-17,Country_Github,44,250
Slovenia,SI,SVN,2080908,2020-10-18,Country_Github,50,265
Slovenia,SI,SVN,2080908,2020-10-05,Country_Github,21,107
Slovenia,SI,SVN,2080908,2020-10-06,Country_Github,20,111
Slovenia,SI,SVN,2080908,2020-10-07,Country_Github,22,122
Slovenia,SI,SVN,2080908,2020-10-08,Country_Github,21,131
Slovenia,SI,SVN,2080908,2020-10-09,Country_Github,23,138
Slovenia,SI,SVN,2080908,2020-10-10,Country_Github,21,149
Slovenia,SI,SVN,2080908,2020-10-11,Country_Github,27,158
Slovenia,SI,SVN,2080908,2020-09-28,Country_Github,16,79
Slovenia,SI,SVN,2080908,2020-09-29,Country_Github,16,84
Slovenia,SI,SVN,2080908,2020-09-30,Country_Github,16,86
Slovenia,SI,SVN,2080908,2020-10-01,Country_Github,15,86
Slovenia,SI,SVN,2080908,2020-10-02,Country_Github,15,86
Slovenia,SI,SVN,2080908,2020-10-03,Country_Github,15,94
Slovenia,SI,SVN,2080908,2020-10-04,Country_Github,16,101
Slovenia,SI,SVN,2080908,2020-09-21,Country_Github,15,70
Slovenia,SI,SVN,2080908,2020-09-22,Country_Github,13,71
Slovenia,SI,SVN,2080908,2020-09-23,Country_Github,10,65
Slovenia,SI,SVN,2080908,2020-09-24,Country_Github,13,63
Slovenia,SI,SVN,2080908,2020-09-25,Country_Github,15,60
Slovenia,SI,SVN,2080908,2020-09-26,Country_Github,17,72
Slovenia,SI,SVN,2080908,2020-09-27,Country_Github,17,80
Slovenia,SI,SVN,2080908,2020-09-14,Country_Github,9,42
Slovenia,SI,SVN,2080908,2020-09-15,Country_Github,10,50
Slovenia,SI,SVN,2080908,2020-09-16,Country_Github,11,61
Slovenia,SI,SVN,2080908,2020-09-17,Country_Github,11,62
Slovenia,SI,SVN,2080908,2020-09-18,Country_Github,11,67
Slovenia,SI,SVN,2080908,2020-09-19,Country_Github,10,67
Slovenia,SI,SVN,2080908,2020-09-20,Country_Github,13,66
Slovenia,SI,SVN,2080908,2020-09-07,Country_Github,4,26
Slovenia,SI,SVN,2080908,2020-09-08,Country_Github,4,28
Slovenia,SI,SVN,2080908,2020-09-09,Country_Github,4,27
Slovenia,SI,SVN,2080908,2020-09-10,Country_Github,5,26
Slovenia,SI,SVN,2080908,2020-09-11,Country_Github,6,27
